0.0,0.48274024943942573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.48274024943942573,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.0,0.870265595543327,0.8928340890228146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9765472401773772,0.9504207796538129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8486829040626509,1.0,1.0,1.0,1.0,1.0,0.9219840449954086,1.0,1.0,1.0,1.0,1.0,1.0,0.8676303053546643,0.8268961384946962,1.0,0.8971003171992024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9326364213128919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.874763193650868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9051383312328288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8414257061025177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8683898360794929,1.0,1.0,1.0,1.0,0.9358707058707059,1.0,1.0,1.0,1.0,1.0,1.0,0.859279783741809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.870265595543327,0.0,0.8788994025381012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523070844499416,0.9649583572674751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8752606222221436,1.0,1.0,1.0,1.0,1.0,0.9453520071477818,1.0,1.0,1.0,1.0,1.0,1.0,0.8962976785954135,0.8585405918237686,1.0,0.9380541634608416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9402717511207597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8947889461652039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8879898095647643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8603577908679012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8652609108648153,1.0,1.0,1.0,1.0,0.9123773448773449,1.0,1.0,1.0,1.0,1.0,1.0,0.893788332843686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.8928340890228146,0.8788994025381012,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9586259747197248,0.9552572427572428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9013530445158446,1.0,1.0,1.0,1.0,1.0,0.9228005046169109,1.0,1.0,1.0,1.0,1.0,1.0,0.8711798354110384,0.8652060630405605,1.0,0.9220844793058933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9281456378954184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8974044539135806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9439186598425728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8671714698337246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9164795382787807,1.0,1.0,1.0,1.0,0.9301836223362451,1.0,1.0,1.0,1.0,1.0,1.0,0.9231905397512541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8807188804712294,1.0,1.0,1.0,1.0,0.8849234993270403,0.8956183913917453,0.8813095899929817,0.9662879226456813,1.0,1.0,1.0,0.9308076218653142,0.9073411404101703,0.9540425128524443,1.0,1.0,1.0,0.9074133676657072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8600225788644906,1.0,0.9151740072052572,0.9521703478670692,0.9068490936189474,1.0,1.0,1.0,0.9151582457157741,0.9128541527090634,1.0,0.9003639400746599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9137288384358697,1.0,0.939724620297777,0.9335859928115363,1.0,0.8678809119288153,0.9649092750283227,1.0,1.0,1.0,0.9074856712145445,0.8957486333478397,1.0,1.0,0.9211245276462667,0.9000380644394729,1.0,0.9100125035584219,0.8810385696924159,1.0,1.0,1.0,0.901001351894209,1.0,0.8941436220124744,1.0,0.906189360275038,1.0,1.0,0.8548209158382769,0.8908971050317205,0.87269797603362,1.0,0.92111680017651,0.8773422628958343,0.8785543802152334,0.9132678914535779,0.9184623461988101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8716690838529616,1.0,1.0,1.0,0.9010523825832242,1.0,0.8938131364520253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9504596368638576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.886729021938052,1.0,1.0,1.0,1.0,1.0,0.9450469040381321,1.0,1.0,1.0,1.0,0.9214217219459155,0.894255476811937,1.0,1.0,0.89525962496977,1.0,1.0,0.8949848468030286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9217345670325546,0.9664256198347108,0.9202985141424991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.914338079760615,0.8842616119790033,1.0,1.0,0.9037311672572866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9448347165654858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9428529941589643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.913363277822233,1.0,0.9795627047115142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8964988274323524,0.862003537003537,1.0,1.0,1.0,0.9264158816535577,1.0,1.0,0.954141994546924,0.9290956326282414,0.9097901783789296,1.0,0.877327794921973,0.907594878057754,0.8823885265061736,1.0,0.9210222763347763,1.0,0.8993380674630674,0.8697257056032839,1.0,1.0,1.0,0.9378042614352138,1.0,1.0,1.0,0.9413502637934457,1.0,1.0,1.0,0.9003682078892162,0.8918919573867491,1.0,1.0,1.0,1.0,1.0,0.8950496841121841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8513817566207272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.938530457933443,0.9591470258136925,0.9401751088417755,1.0,1.0,1.0,0.9238328450449662,1.0,0.9497861639165988,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9208559763137227,1.0,0.9246189026574817,1.0,1.0,1.0,0.984795099613648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9557507162975913,0.9654433507861679,0.946901512678978,0.9228282067503082,0.9211433252527487,1.0,1.0,1.0,0.9412527901785714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8958214755938599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9037448662448663,1.0,1.0,0.9191495171495172,1.0,1.0,1.0,1.0,1.0,1.0,0.9184252387823817,0.9065485638699924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945407729195608,1.0,1.0,1.0,1.0,0.9370569730970885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9134317611400945,1.0,1.0,1.0,1.0,0.937147320680409,1.0,1.0,1.0,0.9908820346320346,1.0,1.0,1.0,1.0,1.0,0.9446864983974359,0.949269870341299,0.9500546496514238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9454284604284604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9413967580039009,0.9463265397067918,1.0,1.0,1.0,0.966703013967165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.923084737284979,1.0,1.0,1.0,1.0,0.9225584580649235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9487142198079698,1.0,0.9646783771783771,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9499037035495369,1.0,0.8908228015370873,1.0,0.8968414183286276,1.0,0.9218914692506242,0.9105695607302751,1.0,1.0,1.0,1.0,0.8978362923532006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9221882932491485,1.0,0.9283421827259856,1.0,1.0,1.0,1.0,0.930859168735881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8522615842517294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9652927219050408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9084819592172534,1.0,0.8723770371325756,1.0,1.0,1.0,1.0,0.9508649792079034,1.0,1.0,1.0,1.0,1.0,0.9555379403205491,1.0,1.0,1.0,0.8982829672193089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8975227787919166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9143124470067747,0.887171710013972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9208559763137227,1.0,0.0,1.0,0.8847904118980906,1.0,1.0,1.0,0.9569044599597716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9099594628398976,0.9240193461554964,0.9217718678380443,0.8883518817783524,0.8983491733570976,1.0,1.0,1.0,0.9174445132978968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8797414072072482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9030112877275607,1.0,1.0,0.8796643263780519,1.0,1.0,1.0,1.0,1.0,1.0,0.9079349534444812,0.9212861699054682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9070667916739346,1.0,1.0,1.0,1.0,0.8908721657205143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9062603785103786,1.0,1.0,1.0,1.0,0.8615047955445994,1.0,1.0,1.0,0.9484347442680776,1.0,1.0,1.0,1.0,1.0,0.933039553039553,0.8848855187825777,0.9366925385121171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166221684400255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9052214925009043,0.908766326816922,1.0,1.0,1.0,0.9578769673087855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9085912031598273,1.0,1.0,1.0,1.0,0.92869249471125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8808682496933775,1.0,0.9577583122895623,1.0,1.0
